fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,color,is_red,high_quality
9.9000000000000004,0.73999999999999999,0.28000000000000003,2.6000000000000001,0.078,21.0,77.0,0.998,3.2799999999999998,0.51000000000000001,9.8000000000000007,5,red,1.0,0.0
7.2000000000000002,0.48999999999999999,0.17999999999999999,2.7000000000000002,0.069000000000000006,13.0,34.0,0.99670000000000003,3.29,0.47999999999999998,9.1999999999999993,6,red,1.0,0.0
8.0,0.42999999999999999,0.35999999999999999,2.2999999999999998,0.074999999999999997,10.0,48.0,0.99760000000000004,3.3399999999999999,0.46000000000000002,9.4000000000000004,5,red,1.0,0.0
7.5999999999999996,0.46000000000000002,0.11,2.6000000000000001,0.079000000000000001,12.0,49.0,0.99680000000000002,3.21,0.56999999999999995,10.0,5,red,1.0,0.0
8.4000000000000004,0.56000000000000005,0.040000000000000001,2.0,0.08199999999999999,10.0,22.0,0.99760000000000004,3.2200000000000002,0.44,9.5999999999999996,5,red,1.0,0.0
7.0999999999999996,0.66000000000000003,0.0,3.8999999999999999,0.085999999999999993,17.0,45.0,0.99760000000000004,3.46,0.54000000000000004,9.5,5,red,1.0,0.0
8.4000000000000004,0.56000000000000005,0.040000000000000001,2.0,0.08199999999999999,10.0,22.0,0.99760000000000004,3.2200000000000002,0.44,9.5999999999999996,5,red,1.0,0.0
8.9000000000000004,0.47999999999999998,0.23999999999999999,2.8500000000000001,0.094,35.0,106.0,0.99819999999999998,3.1000000000000001,0.53000000000000003,9.1999999999999993,5,red,1.0,0.0
7.5999999999999996,0.41999999999999998,0.080000000000000002,2.7000000000000002,0.084000000000000005,15.0,48.0,0.99680000000000002,3.21,0.58999999999999997,10.0,5,red,1.0,0.0
7.0999999999999996,0.31,0.29999999999999999,2.2000000000000002,0.052999999999999999,36.0,127.0,0.99650000000000005,2.9399999999999999,1.6200000000000001,9.5,5,red,1.0,0.0
7.5,1.115,0.10000000000000001,3.1000000000000001,0.085999999999999993,5.0,12.0,0.99580000000000002,3.54,0.59999999999999998,11.199999999999999,4,red,1.0,0.0
9.0,0.66000000000000003,0.17000000000000001,3.0,0.076999999999999999,5.0,13.0,0.99760000000000004,3.29,0.55000000000000004,10.4,5,red,1.0,0.0
8.0999999999999996,0.71999999999999997,0.089999999999999997,2.7999999999999998,0.084000000000000005,18.0,49.0,0.99939999999999996,3.4300000000000002,0.71999999999999997,11.1,6,red,1.0,0.0
6.4000000000000004,0.56999999999999995,0.02,1.8,0.067000000000000004,4.0,11.0,0.997,3.46,0.68000000000000005,9.5,5,red,1.0,0.0
6.4000000000000004,0.56999999999999995,0.02,1.8,0.067000000000000004,4.0,11.0,0.997,3.46,0.68000000000000005,9.5,5,red,1.0,0.0
6.4000000000000004,0.86499999999999999,0.029999999999999999,3.2000000000000002,0.070999999999999994,27.0,58.0,0.995,3.6099999999999999,0.48999999999999999,12.699999999999999,6,red,1.0,0.0
9.5,0.55000000000000004,0.66000000000000003,2.2999999999999998,0.38700000000000001,12.0,37.0,0.99819999999999998,3.1699999999999999,0.67000000000000004,9.5999999999999996,5,red,1.0,0.0
8.9000000000000004,0.875,0.13,3.4500000000000002,0.088000000000000009,4.0,14.0,0.99939999999999996,3.4399999999999999,0.52000000000000002,11.5,5,red,1.0,0.0
7.2999999999999998,0.83499999999999996,0.029999999999999999,2.1000000000000001,0.091999999999999998,10.0,19.0,0.99660000000000004,3.3900000000000001,0.46999999999999997,9.5999999999999996,5,red,1.0,0.0
7.0,0.45000000000000001,0.34000000000000002,2.7000000000000002,0.08199999999999999,16.0,72.0,0.998,3.5499999999999998,0.59999999999999998,9.5,5,red,1.0,0.0
7.7000000000000002,0.56000000000000005,0.20000000000000001,2.0,0.074999999999999997,9.0,39.0,0.99870000000000003,3.48,0.62,9.3000000000000007,5,red,1.0,0.0
7.7000000000000002,0.96499999999999997,0.10000000000000001,2.1000000000000001,0.11199999999999999,11.0,22.0,0.99629999999999996,3.2599999999999998,0.5,9.5,5,red,1.0,0.0
7.7000000000000002,0.96499999999999997,0.10000000000000001,2.1000000000000001,0.11199999999999999,11.0,22.0,0.99629999999999996,3.2599999999999998,0.5,9.5,5,red,1.0,0.0
8.1999999999999993,0.58999999999999997,0.0,2.5,0.093000000000000013,19.0,58.0,1.0002,3.5,0.65000000000000002,9.3000000000000007,6,red,1.0,0.0
9.0,0.46000000000000002,0.23000000000000001,2.7999999999999998,0.091999999999999998,28.0,104.0,0.99829999999999997,3.1000000000000001,0.56000000000000005,9.1999999999999993,5,red,1.0,0.0
9.0,0.68999999999999995,0.0,2.3999999999999999,0.088000000000000009,19.0,38.0,0.99900000000000011,3.3500000000000001,0.59999999999999998,9.3000000000000007,5,red,1.0,0.0
8.3000000000000007,0.76000000000000001,0.28999999999999998,4.2000000000000002,0.074999999999999997,12.0,16.0,0.99650000000000005,3.4500000000000002,0.68000000000000005,11.5,6,red,1.0,0.0
9.1999999999999993,0.53000000000000003,0.23999999999999999,2.6000000000000001,0.078,28.0,139.0,0.99787999999999988,3.21,0.56999999999999995,9.5,5,red,1.0,0.0
6.5,0.61499999999999999,0.0,1.8999999999999999,0.065000000000000002,9.0,18.0,0.99719999999999998,3.46,0.65000000000000002,9.1999999999999993,5,red,1.0,0.0
11.6,0.40999999999999998,0.57999999999999996,2.7999999999999998,0.096000000000000002,25.0,101.0,1.00024,3.1299999999999999,0.53000000000000003,10.0,5,red,1.0,0.0
11.1,0.39000000000000001,0.54000000000000004,2.7000000000000002,0.095000000000000001,21.0,101.0,1.0001,3.1299999999999999,0.51000000000000001,9.5,5,red,1.0,0.0
7.2999999999999998,0.51000000000000001,0.17999999999999999,2.1000000000000001,0.070000000000000007,12.0,28.0,0.9976799999999999,3.52,0.72999999999999998,9.5,6,red,1.0,0.0
8.1999999999999993,0.34000000000000002,0.38,2.5,0.080000000000000002,12.0,57.0,0.99780000000000002,3.2999999999999998,0.46999999999999997,9.0,6,red,1.0,0.0
8.5999999999999996,0.33000000000000002,0.40000000000000002,2.6000000000000001,0.083000000000000004,16.0,68.0,0.99782000000000004,3.2999999999999998,0.47999999999999998,9.4000000000000004,5,red,1.0,0.0
7.2000000000000002,0.5,0.17999999999999999,2.1000000000000001,0.070999999999999994,12.0,31.0,0.99761,3.52,0.71999999999999997,9.5999999999999996,6,red,1.0,0.0
7.2999999999999998,0.51000000000000001,0.17999999999999999,2.1000000000000001,0.070000000000000007,12.0,28.0,0.9976799999999999,3.52,0.72999999999999998,9.5,6,red,1.0,0.0
8.3000000000000007,0.65000000000000002,0.10000000000000001,2.8999999999999999,0.08900000000000001,17.0,40.0,0.99802999999999997,3.29,0.55000000000000004,9.5,5,red,1.0,0.0
8.3000000000000007,0.65000000000000002,0.10000000000000001,2.8999999999999999,0.08900000000000001,17.0,40.0,0.99802999999999997,3.29,0.55000000000000004,9.5,5,red,1.0,0.0
7.5999999999999996,0.54000000000000004,0.13,2.5,0.096999999999999989,24.0,66.0,0.99785000000000001,3.3900000000000001,0.60999999999999999,9.4000000000000004,5,red,1.0,0.0
8.3000000000000007,0.65000000000000002,0.10000000000000001,2.8999999999999999,0.08900000000000001,17.0,40.0,0.99802999999999997,3.29,0.55000000000000004,9.5,5,red,1.0,0.0
7.7999999999999998,0.47999999999999998,0.68000000000000005,1.7,0.41499999999999998,14.0,32.0,0.99656,3.0899999999999999,1.0600000000000001,9.0999999999999996,6,red,1.0,0.0
7.7999999999999998,0.91000000000000003,0.070000000000000007,1.8999999999999999,0.057999999999999996,22.0,47.0,0.99524999999999997,3.5099999999999998,0.42999999999999999,10.699999999999999,6,red,1.0,0.0
6.2999999999999998,0.97999999999999998,0.01,2.0,0.057000000000000002,15.0,33.0,0.99487999999999988,3.6000000000000001,0.46000000000000002,11.199999999999999,6,red,1.0,0.0
8.0999999999999996,0.87,0.0,2.2000000000000002,0.084000000000000005,10.0,31.0,0.99656,3.25,0.5,9.8000000000000007,5,red,1.0,0.0
8.0999999999999996,0.87,0.0,2.2000000000000002,0.084000000000000005,10.0,31.0,0.99656,3.25,0.5,9.8000000000000007,5,red,1.0,0.0
8.8000000000000007,0.41999999999999998,0.20999999999999999,2.5,0.091999999999999998,33.0,88.0,0.99822999999999995,3.1899999999999999,0.52000000000000002,9.1999999999999993,5,red,1.0,0.0
9.0,0.57999999999999996,0.25,2.7999999999999998,0.074999999999999997,9.0,104.0,0.99778999999999995,3.23,0.56999999999999995,9.6999999999999993,5,red,1.0,0.0
9.3000000000000007,0.65500000000000003,0.26000000000000001,2.0,0.096000000000000002,5.0,35.0,0.99737999999999993,3.25,0.41999999999999998,9.5999999999999996,5,red,1.0,0.0
8.8000000000000007,0.69999999999999996,0.0,1.7,0.069000000000000006,8.0,19.0,0.99701000000000006,3.3100000000000001,0.53000000000000003,10.0,6,red,1.0,0.0
9.3000000000000007,0.65500000000000003,0.26000000000000001,2.0,0.096000000000000002,5.0,35.0,0.99737999999999993,3.25,0.41999999999999998,9.5999999999999996,5,red,1.0,0.0
9.0999999999999996,0.68000000000000005,0.11,2.7999999999999998,0.093000000000000013,11.0,44.0,0.99887999999999988,3.3100000000000001,0.55000000000000004,9.5,6,red,1.0,0.0
9.1999999999999993,0.67000000000000004,0.10000000000000001,3.0,0.090999999999999998,12.0,48.0,0.99887999999999988,3.3100000000000001,0.54000000000000004,9.5,6,red,1.0,0.0
8.8000000000000007,0.58999999999999997,0.17999999999999999,2.8999999999999999,0.08900000000000001,12.0,74.0,0.99737999999999993,3.1400000000000001,0.54000000000000004,9.4000000000000004,5,red,1.0,0.0
7.5,0.59999999999999998,0.32000000000000001,2.7000000000000002,0.10300000000000001,13.0,98.0,0.99937999999999994,3.4500000000000002,0.62,9.5,5,red,1.0,0.0
7.0999999999999996,0.58999999999999997,0.02,2.2999999999999998,0.08199999999999999,24.0,94.0,0.99743999999999999,3.5499999999999998,0.53000000000000003,9.6999999999999993,6,red,1.0,0.0
7.9000000000000004,0.71999999999999997,0.01,1.8999999999999999,0.075999999999999998,7.0,32.0,0.9966799999999999,3.3900000000000001,0.54000000000000004,9.5999999999999996,5,red,1.0,0.0
7.0999999999999996,0.58999999999999997,0.02,2.2999999999999998,0.08199999999999999,24.0,94.0,0.99743999999999999,3.5499999999999998,0.53000000000000003,9.6999999999999993,6,red,1.0,0.0
9.4000000000000004,0.68500000000000005,0.26000000000000001,2.3999999999999999,0.08199999999999999,23.0,143.0,0.99780000000000002,3.2799999999999998,0.55000000000000004,9.4000000000000004,5,red,1.0,0.0
9.5,0.56999999999999995,0.27000000000000002,2.2999999999999998,0.08199999999999999,23.0,144.0,0.99782000000000004,3.27,0.55000000000000004,9.4000000000000004,5,red,1.0,0.0
7.9000000000000004,0.40000000000000002,0.28999999999999998,1.8,0.157,1.0,44.0,0.99729999999999996,3.2999999999999998,0.92000000000000004,9.5,6,red,1.0,0.0
7.9000000000000004,0.40000000000000002,0.29999999999999999,1.8,0.157,2.0,45.0,0.9972700000000001,3.3100000000000001,0.91000000000000003,9.5,6,red,1.0,0.0
7.2000000000000002,1.0,0.0,3.0,0.10199999999999999,7.0,16.0,0.99586000000000008,3.4300000000000002,0.46000000000000002,10.0,5,red,1.0,0.0
6.9000000000000004,0.76500000000000001,0.17999999999999999,2.3999999999999999,0.24299999999999999,5.5,48.0,0.99612000000000012,3.3999999999999999,0.59999999999999998,10.300000000000001,6,red,1.0,0.0
6.9000000000000004,0.63500000000000001,0.17000000000000001,2.3999999999999999,0.24100000000000002,6.0,18.0,0.99609999999999999,3.3999999999999999,0.58999999999999997,10.300000000000001,6,red,1.0,0.0
8.3000000000000007,0.42999999999999999,0.29999999999999999,3.3999999999999999,0.079000000000000001,7.0,34.0,0.99787999999999988,3.3599999999999999,0.60999999999999999,10.5,5,red,1.0,0.0
7.0999999999999996,0.52000000000000002,0.029999999999999999,2.6000000000000001,0.075999999999999998,21.0,92.0,0.99744999999999995,3.5,0.59999999999999998,9.8000000000000007,5,red,1.0,0.0
7.0,0.56999999999999995,0.0,2.0,0.19,12.0,45.0,0.99676000000000009,3.3100000000000001,0.59999999999999998,9.4000000000000004,6,red,1.0,0.0
6.5,0.46000000000000002,0.14000000000000001,2.3999999999999999,0.114,9.0,37.0,0.9973200000000001,3.6600000000000001,0.65000000000000002,9.8000000000000007,5,red,1.0,0.0
9.0,0.81999999999999995,0.050000000000000003,2.3999999999999999,0.081000000000000003,26.0,96.0,0.99813999999999992,3.3599999999999999,0.53000000000000003,10.0,5,red,1.0,0.0
6.5,0.46000000000000002,0.14000000000000001,2.3999999999999999,0.114,9.0,37.0,0.9973200000000001,3.6600000000000001,0.65000000000000002,9.8000000000000007,5,red,1.0,0.0
7.0999999999999996,0.58999999999999997,0.01,2.5,0.076999999999999999,20.0,85.0,0.99746000000000001,3.5499999999999998,0.58999999999999997,9.8000000000000007,5,red,1.0,0.0
9.9000000000000004,0.34999999999999998,0.40999999999999998,2.2999999999999998,0.083000000000000004,11.0,61.0,0.99819999999999998,3.21,0.5,9.5,5,red,1.0,0.0
9.9000000000000004,0.34999999999999998,0.40999999999999998,2.2999999999999998,0.083000000000000004,11.0,61.0,0.99819999999999998,3.21,0.5,9.5,5,red,1.0,0.0
10.0,0.56000000000000005,0.23999999999999999,2.2000000000000002,0.079000000000000001,19.0,58.0,0.99909999999999999,3.1800000000000002,0.56000000000000005,10.1,6,red,1.0,0.0
10.0,0.56000000000000005,0.23999999999999999,2.2000000000000002,0.079000000000000001,19.0,58.0,0.99909999999999999,3.1800000000000002,0.56000000000000005,10.1,6,red,1.0,0.0
8.5999999999999996,0.63,0.17000000000000001,2.8999999999999999,0.099000000000000005,21.0,119.0,0.998,3.0899999999999999,0.52000000000000002,9.3000000000000007,5,red,1.0,0.0
7.4000000000000004,0.37,0.42999999999999999,2.6000000000000001,0.08199999999999999,18.0,82.0,0.99707999999999997,3.3300000000000001,0.68000000000000005,9.6999999999999993,6,red,1.0,0.0
8.8000000000000007,0.64000000000000001,0.17000000000000001,2.8999999999999999,0.084000000000000005,25.0,130.0,0.99817999999999996,3.23,0.54000000000000004,9.5999999999999996,5,red,1.0,0.0
7.0999999999999996,0.60999999999999999,0.02,2.5,0.081000000000000003,17.0,87.0,0.99744999999999995,3.48,0.59999999999999998,9.6999999999999993,6,red,1.0,0.0
7.7000000000000002,0.59999999999999998,0.0,2.6000000000000001,0.055,7.0,13.0,0.99639,3.3799999999999999,0.56000000000000005,10.800000000000001,5,red,1.0,0.0
10.1,0.27000000000000002,0.54000000000000004,2.2999999999999998,0.065000000000000002,7.0,26.0,0.99531000000000003,3.1699999999999999,0.53000000000000003,12.5,6,red,1.0,0.0
10.800000000000001,0.89000000000000001,0.29999999999999999,2.6000000000000001,0.13200000000000001,7.0,60.0,0.99786000000000008,2.9900000000000002,1.1799999999999999,10.199999999999999,5,red,1.0,0.0
8.6999999999999993,0.46000000000000002,0.31,2.5,0.126,24.0,64.0,0.99746000000000001,3.1000000000000001,0.73999999999999999,9.5999999999999996,5,red,1.0,0.0
9.3000000000000007,0.37,0.44,1.6000000000000001,0.037999999999999999,21.0,42.0,0.99526000000000003,3.2400000000000002,0.81000000000000005,10.800000000000001,7,red,1.0,1.0
9.4000000000000004,0.5,0.34000000000000002,3.6000000000000001,0.08199999999999999,5.0,14.0,0.99870000000000003,3.29,0.52000000000000002,10.699999999999999,6,red,1.0,0.0
9.4000000000000004,0.5,0.34000000000000002,3.6000000000000001,0.08199999999999999,5.0,14.0,0.99870000000000003,3.29,0.52000000000000002,10.699999999999999,6,red,1.0,0.0
7.2000000000000002,0.60999999999999999,0.080000000000000002,4.0,0.08199999999999999,26.0,108.0,0.99641000000000002,3.25,0.51000000000000001,9.4000000000000004,5,red,1.0,0.0
8.5999999999999996,0.55000000000000004,0.089999999999999997,3.2999999999999998,0.068000000000000005,8.0,17.0,0.99734999999999996,3.23,0.44,10.0,5,red,1.0,0.0
5.0999999999999996,0.58499999999999996,0.0,1.7,0.044000000000000004,14.0,86.0,0.99263999999999997,3.5600000000000001,0.93999999999999995,12.9,7,red,1.0,1.0
7.7000000000000002,0.56000000000000005,0.080000000000000002,2.5,0.114,14.0,46.0,0.99709999999999999,3.2400000000000002,0.66000000000000003,9.5999999999999996,6,red,1.0,0.0
8.4000000000000004,0.52000000000000002,0.22,2.7000000000000002,0.084000000000000005,4.0,18.0,0.99682000000000004,3.2599999999999998,0.56999999999999995,9.9000000000000004,6,red,1.0,0.0
8.1999999999999993,0.28000000000000003,0.40000000000000002,2.3999999999999999,0.052000000000000005,4.0,10.0,0.99356,3.3300000000000001,0.69999999999999996,12.800000000000001,7,red,1.0,1.0
8.4000000000000004,0.25,0.39000000000000001,2.0,0.040999999999999995,4.0,10.0,0.99386000000000008,3.27,0.70999999999999996,12.5,7,red,1.0,1.0
8.1999999999999993,0.28000000000000003,0.40000000000000002,2.3999999999999999,0.052000000000000005,4.0,10.0,0.99356,3.3300000000000001,0.69999999999999996,12.800000000000001,7,red,1.0,1.0
7.4000000000000004,0.53000000000000003,0.12,1.8999999999999999,0.16500000000000001,4.0,12.0,0.99702000000000002,3.2599999999999998,0.85999999999999999,9.1999999999999993,5,red,1.0,0.0
7.5999999999999996,0.47999999999999998,0.31,2.7999999999999998,0.070000000000000007,4.0,15.0,0.99692999999999987,3.2200000000000002,0.55000000000000004,10.300000000000001,6,red,1.0,0.0
7.2999999999999998,0.48999999999999999,0.10000000000000001,2.6000000000000001,0.068000000000000005,4.0,14.0,0.99562000000000006,3.2999999999999998,0.46999999999999997,10.5,5,red,1.0,0.0
12.9,0.5,0.55000000000000004,2.7999999999999998,0.072000000000000008,7.0,24.0,1.0001200000000001,3.0899999999999999,0.68000000000000005,10.9,6,red,1.0,0.0
10.800000000000001,0.45000000000000001,0.33000000000000002,2.5,0.099000000000000005,20.0,38.0,0.99817999999999996,3.2400000000000002,0.70999999999999996,10.800000000000001,5,red,1.0,0.0
6.9000000000000004,0.39000000000000001,0.23999999999999999,2.1000000000000001,0.10199999999999999,4.0,7.0,0.99462000000000006,3.4399999999999999,0.57999999999999996,11.4,4,red,1.0,0.0
12.6,0.40999999999999998,0.54000000000000004,2.7999999999999998,0.10300000000000001,19.0,41.0,0.99939,3.21,0.76000000000000001,11.300000000000001,6,red,1.0,0.0
10.800000000000001,0.45000000000000001,0.33000000000000002,2.5,0.099000000000000005,20.0,38.0,0.99817999999999996,3.2400000000000002,0.70999999999999996,10.800000000000001,5,red,1.0,0.0
9.8000000000000007,0.51000000000000001,0.19,3.2000000000000002,0.081000000000000003,8.0,30.0,0.99839999999999995,3.23,0.57999999999999996,10.5,6,red,1.0,0.0
10.800000000000001,0.28999999999999998,0.41999999999999998,1.6000000000000001,0.084000000000000005,19.0,27.0,0.99544999999999995,3.2799999999999998,0.72999999999999998,11.9,6,red,1.0,0.0
7.0999999999999996,0.71499999999999997,0.0,2.3500000000000001,0.070999999999999994,21.0,47.0,0.99632000000000009,3.29,0.45000000000000001,9.4000000000000004,5,red,1.0,0.0
9.0999999999999996,0.66000000000000003,0.14999999999999999,3.2000000000000002,0.096999999999999989,9.0,59.0,0.99975999999999998,3.2799999999999998,0.54000000000000004,9.5999999999999996,5,red,1.0,0.0
7.0,0.68500000000000005,0.0,1.8999999999999999,0.099000000000000005,9.0,22.0,0.99606000000000006,3.3399999999999999,0.59999999999999998,9.6999999999999993,5,red,1.0,0.0
4.9000000000000004,0.41999999999999998,0.0,2.1000000000000001,0.048000000000000001,16.0,42.0,0.99153999999999998,3.71,0.73999999999999999,14.0,7,red,1.0,1.0
6.7000000000000002,0.54000000000000004,0.13,2.0,0.075999999999999998,15.0,36.0,0.99729999999999996,3.6099999999999999,0.64000000000000001,9.8000000000000007,5,red,1.0,0.0
6.7000000000000002,0.54000000000000004,0.13,2.0,0.075999999999999998,15.0,36.0,0.99729999999999996,3.6099999999999999,0.64000000000000001,9.8000000000000007,5,red,1.0,0.0
7.0999999999999996,0.47999999999999998,0.28000000000000003,2.7999999999999998,0.068000000000000005,6.0,16.0,0.99682000000000004,3.2400000000000002,0.53000000000000003,10.300000000000001,5,red,1.0,0.0
7.0999999999999996,0.46000000000000002,0.14000000000000001,2.7999999999999998,0.075999999999999998,15.0,37.0,0.99624000000000001,3.3599999999999999,0.48999999999999999,10.699999999999999,5,red,1.0,0.0
7.5,0.27000000000000002,0.34000000000000002,2.2999999999999998,0.050000000000000003,4.0,8.0,0.99509999999999998,3.3999999999999999,0.64000000000000001,11.0,7,red,1.0,1.0
7.0999999999999996,0.46000000000000002,0.14000000000000001,2.7999999999999998,0.075999999999999998,15.0,37.0,0.99624000000000001,3.3599999999999999,0.48999999999999999,10.699999999999999,5,red,1.0,0.0
7.7999999999999998,0.56999999999999995,0.089999999999999997,2.2999999999999998,0.065000000000000002,34.0,45.0,0.99417000000000011,3.46,0.73999999999999999,12.699999999999999,8,red,1.0,1.0
5.9000000000000004,0.60999999999999999,0.080000000000000002,2.1000000000000001,0.070999999999999994,16.0,24.0,0.99376000000000009,3.5600000000000001,0.77000000000000002,11.1,6,red,1.0,0.0
7.5,0.68500000000000005,0.070000000000000007,2.5,0.057999999999999996,5.0,9.0,0.99632000000000009,3.3799999999999999,0.55000000000000004,10.9,4,red,1.0,0.0
5.9000000000000004,0.60999999999999999,0.080000000000000002,2.1000000000000001,0.070999999999999994,16.0,24.0,0.99376000000000009,3.5600000000000001,0.77000000000000002,11.1,6,red,1.0,0.0
10.4,0.44,0.41999999999999998,1.5,0.14499999999999999,34.0,48.0,0.9983200000000001,3.3799999999999999,0.85999999999999999,9.9000000000000004,3,red,1.0,0.0
11.6,0.46999999999999997,0.44,1.6000000000000001,0.14699999999999999,36.0,51.0,0.99836000000000003,3.3799999999999999,0.85999999999999999,9.9000000000000004,4,red,1.0,0.0
8.8000000000000007,0.68500000000000005,0.26000000000000001,1.6000000000000001,0.088000000000000009,16.0,23.0,0.99693999999999994,3.3199999999999998,0.46999999999999997,9.4000000000000004,5,red,1.0,0.0
7.5999999999999996,0.66500000000000004,0.10000000000000001,1.5,0.066000000000000003,27.0,55.0,0.99655000000000005,3.3900000000000001,0.51000000000000001,9.3000000000000007,5,red,1.0,0.0
6.7000000000000002,0.28000000000000003,0.28000000000000003,2.3999999999999999,0.012,36.0,100.0,0.99063999999999997,3.2599999999999998,0.39000000000000001,11.699999999999999,7,red,1.0,1.0
6.7000000000000002,0.28000000000000003,0.28000000000000003,2.3999999999999999,0.012,36.0,100.0,0.99063999999999997,3.2599999999999998,0.39000000000000001,11.699999999999999,7,red,1.0,1.0
10.1,0.31,0.34999999999999998,1.6000000000000001,0.074999999999999997,9.0,28.0,0.99672000000000005,3.2400000000000002,0.82999999999999996,11.199999999999999,7,red,1.0,1.0
6.0,0.5,0.040000000000000001,2.2000000000000002,0.091999999999999998,13.0,26.0,0.99647000000000008,3.46,0.46999999999999997,10.0,5,red,1.0,0.0
11.1,0.41999999999999998,0.46999999999999997,2.6499999999999999,0.085000000000000006,9.0,34.0,0.99736000000000002,3.2400000000000002,0.77000000000000002,12.1,7,red,1.0,1.0
6.5999999999999996,0.66000000000000003,0.0,3.0,0.115,21.0,31.0,0.99629000000000001,3.4500000000000002,0.63,10.300000000000001,5,red,1.0,0.0
10.6,0.5,0.45000000000000001,2.6000000000000001,0.11900000000000001,34.0,68.0,0.99707999999999997,3.23,0.71999999999999997,10.9,6,red,1.0,0.0
7.0999999999999996,0.68500000000000005,0.34999999999999998,2.0,0.088000000000000009,9.0,92.0,0.99629999999999996,3.2799999999999998,0.62,9.4000000000000004,5,red,1.0,0.0
9.9000000000000004,0.25,0.46000000000000002,1.7,0.062,26.0,42.0,0.99590000000000001,3.1800000000000002,0.82999999999999996,10.6,6,red,1.0,0.0
6.4000000000000004,0.64000000000000001,0.20999999999999999,1.8,0.081000000000000003,14.0,31.0,0.99688999999999994,3.5899999999999999,0.66000000000000003,9.8000000000000007,5,red,1.0,0.0
6.4000000000000004,0.64000000000000001,0.20999999999999999,1.8,0.081000000000000003,14.0,31.0,0.99688999999999994,3.5899999999999999,0.66000000000000003,9.8000000000000007,5,red,1.0,0.0
7.4000000000000004,0.68000000000000005,0.16,1.8,0.078,12.0,39.0,0.99770000000000003,3.5,0.69999999999999996,9.9000000000000004,6,red,1.0,0.0
6.4000000000000004,0.64000000000000001,0.20999999999999999,1.8,0.081000000000000003,14.0,31.0,0.99688999999999994,3.5899999999999999,0.66000000000000003,9.8000000000000007,5,red,1.0,0.0
6.4000000000000004,0.63,0.20999999999999999,1.6000000000000001,0.080000000000000002,12.0,32.0,0.99688999999999994,3.5800000000000001,0.66000000000000003,9.8000000000000007,5,red,1.0,0.0
9.3000000000000007,0.42999999999999999,0.44,1.8999999999999999,0.085000000000000006,9.0,22.0,0.99707999999999997,3.2799999999999998,0.55000000000000004,9.5,5,red,1.0,0.0
9.3000000000000007,0.42999999999999999,0.44,1.8999999999999999,0.085000000000000006,9.0,22.0,0.99707999999999997,3.2799999999999998,0.55000000000000004,9.5,5,red,1.0,0.0
8.0,0.41999999999999998,0.32000000000000001,2.5,0.080000000000000002,26.0,122.0,0.99801000000000006,3.2200000000000002,1.0700000000000001,9.6999999999999993,5,red,1.0,0.0
9.3000000000000007,0.35999999999999999,0.39000000000000001,1.5,0.080000000000000002,41.0,55.0,0.99652000000000007,3.4700000000000002,0.72999999999999998,10.9,6,red,1.0,0.0
9.3000000000000007,0.35999999999999999,0.39000000000000001,1.5,0.080000000000000002,41.0,55.0,0.99652000000000007,3.4700000000000002,0.72999999999999998,10.9,6,red,1.0,0.0
7.5999999999999996,0.73499999999999999,0.02,2.5,0.070999999999999994,10.0,14.0,0.99537999999999993,3.5099999999999998,0.70999999999999996,11.699999999999999,7,red,1.0,1.0
9.3000000000000007,0.35999999999999999,0.39000000000000001,1.5,0.080000000000000002,41.0,55.0,0.99652000000000007,3.4700000000000002,0.72999999999999998,10.9,6,red,1.0,0.0
8.1999999999999993,0.26000000000000001,0.34000000000000002,2.5,0.072999999999999995,16.0,47.0,0.99593999999999994,3.3999999999999999,0.78000000000000003,11.300000000000001,7,red,1.0,1.0
11.699999999999999,0.28000000000000003,0.46999999999999997,1.7,0.054000000000000006,17.0,32.0,0.99686000000000008,3.1499999999999999,0.67000000000000004,10.6,7,red,1.0,1.0
6.7999999999999998,0.56000000000000005,0.22,1.8,0.07400000000000001,15.0,24.0,0.99437999999999993,3.3999999999999999,0.81999999999999995,11.199999999999999,6,red,1.0,0.0
7.2000000000000002,0.62,0.059999999999999998,2.7000000000000002,0.076999999999999999,15.0,85.0,0.99746000000000001,3.5099999999999998,0.54000000000000004,9.5,5,red,1.0,0.0
5.7999999999999998,1.01,0.66000000000000003,2.0,0.039,15.0,88.0,0.99357000000000006,3.6600000000000001,0.59999999999999998,11.5,6,red,1.0,0.0
7.5,0.41999999999999998,0.32000000000000001,2.7000000000000002,0.067000000000000004,7.0,25.0,0.99627999999999994,3.2400000000000002,0.44,10.4,5,red,1.0,0.0
7.2000000000000002,0.62,0.059999999999999998,2.5,0.078,17.0,84.0,0.99746000000000001,3.5099999999999998,0.53000000000000003,9.6999999999999993,5,red,1.0,0.0
7.2000000000000002,0.62,0.059999999999999998,2.7000000000000002,0.076999999999999999,15.0,85.0,0.99746000000000001,3.5099999999999998,0.54000000000000004,9.5,5,red,1.0,0.0
7.2000000000000002,0.63500000000000001,0.070000000000000007,2.6000000000000001,0.076999999999999999,16.0,86.0,0.99747999999999992,3.5099999999999998,0.54000000000000004,9.6999999999999993,5,red,1.0,0.0
6.7999999999999998,0.48999999999999999,0.22,2.2999999999999998,0.070999999999999994,13.0,24.0,0.99437999999999993,3.4100000000000001,0.82999999999999996,11.300000000000001,6,red,1.0,0.0
